ID,HH,LUGAR_DEL_HECHO,TIPO_DE_CALLE,COMUNA,pos x,pos y,ACUSADO,FECHA_y,AAAA_y,MM_y,DD_y,ROL,VICTIMA_y,SEXO,EDAD
2020-0031,8,"GARZON, EUGENIO, GRAL. AV. y LARRAYA",AVENIDA,9,-58.49344309,-34.65788529,CARGAS,6/30/2020,2020,6,30,CONDUCTOR,MOTO,MASCULINO,29
2020-0032,23,CORRIENTES AV. Y SERRANO,AVENIDA,15,-58.44259166,-34.59635137,AUTO,7/10/2020,2020,7,10,CONDUCTOR,MOTO,MASCULINO,21
2020-0033,6,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,13,-58.46743471,-34.53476874,OBJETO FIJO,7/19/2020,2020,7,19,CONDUCTOR,AUTO,MASCULINO,32
2020-0034,3,"MITRE, BARTOLOME Y ANCHORENA, TOMAS MANUEL DE, DR.",CALLE,3,-58.41178158,-34.60922259,AUTO,8/2/2020,2020,8,2,PEATON,PEATON,FEMENINO,30
2020-0035,5,"AU 25 DE MAYO ALTURA PUMACAHUA Y RECUERO, CASIMIRO, TTE. CNEL.",AUTOPISTA,7,-58.45068621,-34.63638927,PASAJEROS,8/4/2020,2020,8,4,CONDUCTOR,MOTO,MASCULINO,40
2020-0036,18,"SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY",AVENIDA,14,-58.42016954,-34.5877879,MOTO,8/7/2020,2020,8,7,PEATON,PEATON,MASCULINO,72
2020-0037,4,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y VARELA AV.",AVENIDA,8,-58.43850413,-34.65554754,AUTO,8/29/2020,2020,8,29,PEATON,PEATON,MASCULINO,38
2020-0038,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,14,-58.40617526,-34.58345898,AUTO,8/30/2020,2020,8,30,CONDUCTOR,AUTO,MASCULINO,46
2020-0038,4,"LAS HERAS GENERAL AV. Y DIAZ, CNEL. AV.",AVENIDA,14,-58.40617526,-34.58345898,AUTO,8/30/2020,2020,8,30,CONDUCTOR,AUTO,MASCULINO,64
2020-0039,19,MURGUIONDO 2700,CALLE,9,-58.441664463445676,-34.61969973512046,CARGAS,9/1/2020,2020,9,1,PEATON,PEATON,MASCULINO,44
2020-0040,3,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,2,-58.38526125,-34.5780581,OBJETO FIJO,9/12/2020,2020,9,12,CONDUCTOR,AUTO,MASCULINO,30
2020-0041,1,"CURAPALIGUE Y PERON, EVA AV.",AVENIDA,7,-58.4475047,-34.63491705,PASAJEROS,9/28/2020,2020,9,28,CONDUCTOR,MOTO,MASCULINO,34
2020-0042,17,"DIAZ, ANA Y SOLDADO DE LA FRONTERA AV.",AVENIDA,8,-58.46745752,-34.68192648,PASAJEROS,9/29/2020,2020,9,29,PEATON,PEATON,FEMENINO,53
2020-0043,17,"ALEM, LEANDRO N. AV. Y PARAGUAY",AVENIDA,1,-58.37202621,-34.59717942,PASAJEROS,9/30/2020,2020,9,30,PEATON,PEATON,MASCULINO,64
2020-0044,0,LA PLATA AV. E INDEPENDENCIA,AVENIDA,6,-58.42779702,-34.62207347,AUTO,10/5/2020,2020,10,5,CONDUCTOR,AUTO,MASCULINO,43
2020-0045,3,"PAZ, GRAL. AV. Y 27 DE FEBRERO AV.",GRAL PAZ,8,-58.46244952,-34.70524971,CARGAS,10/19/2020,2020,10,19,CONDUCTOR,AUTO,MASCULINO,50
2020-0046,21,"NAZCA AV. Y CARRANZA, ADOLFO P.",AVENIDA,11,-58.4844016,-34.60776782,MOTO,10/27/2020,2020,10,27,CONDUCTOR,MOTO,MASCULINO,41
2020-0047,14,AUTOPISTA CAMPORA ALTURA LACARRA AV.,AUTOPISTA,9,-58.46668375,-34.65174801,CARGAS,10/27/2020,2020,10,27,PEATON,PEATON,MASCULINO,15
2020-0048,20,DORREGO AV. 614,AVENIDA,15,-58.4495878,-34.59322448,OBJETO FIJO,10/29/2020,2020,10,29,CONDUCTOR,MOTO,MASCULINO,41
2020-0049,20,"DEL LIBERTADOR AV. Y RAMOS MEJIA, JOSE MARIA, DR. AV.",AVENIDA,1,-58.37533517,-34.59276462,AUTO,10/30/2020,2020,10,30,PEATON,PEATON,MASCULINO,36
2020-0050,22,SANTA FE AV. Y GODOY CRUZ,AVENIDA,14,-58.42525456,-34.57866344,MOTO,11/1/2020,2020,11,1,PEATON,PEATON,FEMENINO,28
2020-0051,0,AVELLANEDA AV. Y MERCEDES,AVENIDA,10,-58.48493828,-34.62981124,AUTO,11/5/2020,2020,11,5,CONDUCTOR,MOTO,MASCULINO,49
2020-0052,6,TUCUMAN Y PUEYRREDON AV.,AVENIDA,3,-58.40480504,-34.60183884,CARGAS,11/7/2020,2020,11,7,CICLISTA,BICICLETA,MASCULINO,44
2020-0053,3,"ALCORTA, AMANCIO AV. Y EINSTEIN, ALBERTO",AVENIDA,4,-58.41125934,-34.6541774,AUTO,11/9/2020,2020,11,9,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,27
2020-0054,9,INCLAN Y ALBERTI,CALLE,4,-58.39956546,-34.6297708,AUTO,11/19/2020,2020,11,19,CICLISTA,BICICLETA,MASCULINO,59
2020-0055,12,OLAZABAL AV. 5437,AVENIDA,12,-58.49005682,-34.5786897,CARGAS,11/19/2020,2020,11,19,PEATON,PEATON,MASCULINO,91
2020-0056,13,"PAZ, GRAL. AV. Y DOCTOR RAMON CARRILLO",GRAL PAZ,8,-58.47064556,-34.69843756,CARGAS,11/21/2020,2020,11,21,CONDUCTOR,MOTO,FEMENINO,34
2020-0057,7,"NAZCA AV. Y VIALE, LUIS",AVENIDA,11,-58.4750156,-34.61945902,AUTO,11/23/2020,2020,11,23,PEATON,PEATON,MASCULINO,84
2020-0058,16,"OLIVERA AV. Y FALCON, RAMON L., CNEL.",AVENIDA,10,-58.48727942,-34.63652467,AUTO,11/24/2020,2020,11,24,PEATON,PEATON,MASCULINO,57
2020-0059,6,BRASIL 1100,CALLE,1,-58.3795169,-34.62794241,PASAJEROS,12/1/2020,2020,12,1,PEATON,PEATON,FEMENINO,49
2020-0060,20,"HOMERO Y PERON, EVA AV.",AVENIDA,9,-58.47750832,-34.65672199,MOTO,12/3/2020,2020,12,3,PEATON,PEATON,FEMENINO,69
2020-0061,14,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,13,-58.44927253,-34.54048625,CARGAS,12/3/2020,2020,12,3,CONDUCTOR,MOTO,MASCULINO,45
2020-0062,17,MORENO 1845,CALLE,3,-58.39246272,-34.61253541,PASAJEROS,12/4/2020,2020,12,4,CICLISTA,BICICLETA,MASCULINO,47
2020-0063,7,NUEVA YORK Y ALTA GRACIA,CALLE,11,-58.52783814,-34.61047001,MOTO,12/5/2020,2020,12,5,PEATON,PEATON,MASCULINO,38
2020-0063,7,NUEVA YORK Y ALTA GRACIA,CALLE,11,-58.52783814,-34.61047001,MOTO,12/5/2020,2020,12,5,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21
2020-0065,16,"PAZ, GRAL. AV. Y GOYENECHE, ROBERTO PARQUE AV.",GRAL PAZ,12,-58.49332664,-34.54836855,AUTO,12/5/2020,2020,12,5,CONDUCTOR,MOTO,MASCULINO,24
2020-0066,4,AUTOPISTA PERITO MORENO ALTURA ESTACION DE TREN VILLA LURO,AUTOPISTA,10,-58.50178784,-34.63593897,OBJETO FIJO,12/7/2020,2020,12,7,CONDUCTOR,MOTO,MASCULINO,27
2020-0067,22,SAENZ AV. Y BEAZLEY,AVENIDA,4,-58.41657793,-34.65476216,PASAJEROS,12/11/2020,2020,12,11,PEATON,PEATON,MASCULINO,51
2020-0068,20,DEL LIBERTADOR AV. Y AUSTRIA,AVENIDA,2,-58.39731474,-34.58307887,AUTO,12/12/2020,2020,12,12,CONDUCTOR,MOTO,MASCULINO,71
2020-0069,5,"INDEPENDENCIA AV. Y SAENZ PEÑA, LUIS, PRES.",AVENIDA,1,-58.38746381,-34.61790839,PASAJEROS,12/15/2020,2020,12,15,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,25
2020-0070,15,"CALLAO AV. Y LAS HERAS, GENERAL",AVENIDA,2,-58.39189441,-34.59176378,PASAJEROS,12/17/2020,2020,12,17,PEATON,PEATON,FEMENINO,81
2020-0071,23,SAN PEDRITO AV. Y DIRECTORIO AV.,AVENIDA,7,-58.46749188,-34.63551751,AUTO,12/17/2020,2020,12,17,PEATON,PEATON,MASCULINO,4
2020-0072,3,"JUJUY AV. Y CARLOS, CALVO",AVENIDA,3,-58.40280471,-34.62113271,AUTO,12/19/2020,2020,12,19,CICLISTA,BICICLETA,MASCULINO,42
2020-0073,7,27 DE FEBRERO AV. Y ESCALADA AV.,AVENIDA,8,-58.44451316,-34.68475866,OBJETO FIJO,12/20/2020,2020,12,20,CONDUCTOR,MOTO,MASCULINO,56
2020-0074,21,BOGOTA Y NAZCA AV.,AVENIDA,7,-58.47110424,-34.62742408,AUTO,12/20/2020,2020,12,20,CONDUCTOR,AUTO,MASCULINO,39
2020-0075,14,CORRIENTES AV. Y 9 DE JULIO AV.,AVENIDA,1,-58.38220928,-34.60373898,PASAJEROS,12/23/2020,2020,12,23,PEATON,PEATON,MASCULINO,23
2020-0076,12,ALVAREZ JONTE AV. Y CHIVILCOY,AVENIDA,10,-58.49794468,-34.61565025,PASAJEROS,12/24/2020,2020,12,24,CONDUCTOR,AUTO,FEMENINO,78
2020-0077,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,-58.47220945,-34.60111373,AUTO,12/25/2020,2020,12,25,CONDUCTOR,MOTO,FEMENINO,30
2020-0077,6,SAN MARTIN AV. Y PUNTA ARENAS,AVENIDA,15,-58.47220945,-34.60111373,AUTO,12/25/2020,2020,12,25,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,24
2020-0078,5,BARCO CENTENERA DEL 1118,CALLE,7,-58.43706741,-34.63217813,PASAJEROS,12/25/2020,2020,12,25,CICLISTA,BICICLETA,MASCULINO,26
2020-0079,4,"PAZ, GRAL. AV. Y ACCESO NORTE - PANAMERICANA",GRAL PAZ,12,-58.49332664,-34.54836855,OBJETO FIJO,12/27/2020,2020,12,27,CONDUCTOR,MOTO,MASCULINO,28
2021-0001,18,AU FRONDIZI KM. 3,AUTOPISTA,1,-58.37960727,-34.62622851,AUTO,1/6/2021,2021,1,6,CONDUCTOR,MOTO,MASCULINO,36
2021-0002,10,"CASTRO, EMILIO AV. Y MURGUIONDO",AVENIDA,9,-58.51061062,-34.64972472,CARGAS,1/7/2021,2021,1,7,CONDUCTOR,MOTO,FEMENINO,47
2021-0003,7,"AU 25 DE MAYO KM. 3,7",AUTOPISTA,7,-58.43052224,-34.62941648,OBJETO FIJO,1/10/2021,2021,1,10,CONDUCTOR,MOTO,MASCULINO,27
2021-0004,9,CASEROS AV. Y GUARANI,AVENIDA,5,-58.41455544,-34.63866836,CARGAS,1/11/2021,2021,1,11,PEATON,PEATON,FEMENINO,61
2021-0005,21,"PERON, EVA AV. 3800",AVENIDA,9,-58.46774439,-34.64730145,AUTO,1/11/2021,2021,1,11,PEATON,PEATON,MASCULINO,73
2021-0006,21,AU ILLIA y SARMIENTO AV.,AUTOPISTA,14,-58.40786274,-34.56726817,CARGAS,1/12/2021,2021,1,12,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,23
2021-0007,10,DE LOS CONSTITUYENTES AV. Y GIRIBONE,AVENIDA,15,-58.48744301,-34.58622275,MOTO,1/18/2021,2021,1,18,CONDUCTOR,MOTO,MASCULINO,84
2021-0008,23,"SAENZ AV. Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,4,-58.41657793,-34.65476216,PASAJEROS,1/22/2021,2021,1,22,PEATON,PEATON,MASCULINO,28
2021-0009,5,PAYSANDU Y GAONA,AVENIDA,6,-58.45351111,-34.61134937,OBJETO FIJO,1/23/2021,2021,1,23,CONDUCTOR,MOTO,MASCULINO,31
2021-0010,8,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV. ",GRAL PAZ,12,-58.5007381,-34.5497951,AUTO,1/23/2021,2021,1,23,CONDUCTOR,MOTO,MASCULINO,28
2021-0011,1,SANTA FE AV. 1675,AVENIDA,2,-58.39144148,-34.59564871,AUTO,1/27/2021,2021,1,27,PEATON,PEATON,MASCULINO,21
2021-0012,20,AU DELLEPIANE Y GUAMINI,AUTOPISTA,8,-58.48191128,-34.68385968,AUTO,1/29/2021,2021,1,29,PEATON,PEATON,MASCULINO,30
2021-0013,6,"FALCON, RAMON L., CNEL. Y OLIVERA AV.",AVENIDA,10,-58.48727942,-34.63652467,OBJETO FIJO,1/31/2021,2021,1,31,CONDUCTOR,MOTO,MASCULINO,41
2021-0014,0,SAN MARTIN AV. Y NOGOYA,AVENIDA,15,-58.48328708,-34.59779521,AUTO,2/2/2021,2021,2,2,PEATON,PEATON,MASCULINO,28
2021-0015,3,SAN MARTIN AV. Y TINOGASTA,AVENIDA,15,-58.49018543,-34.5972499,OBJETO FIJO,2/6/2021,2021,2,6,CONDUCTOR,MOTO,MASCULINO,26
2021-0016,5,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. Y DE LA TORRE, LISANDRO",AVENIDA,8,-58.47230127,-34.68482689,OBJETO FIJO,2/14/2021,2021,2,14,CONDUCTOR,AUTO,MASCULINO,22
2021-0017,4,SALTA Y CASEROS AV.,AVENIDA,1,-58.38262614,-34.63168269,PASAJEROS,2/17/2021,2021,2,17,CONDUCTOR,MOTO,MASCULINO,33
2021-0018,19,"JAURES, JEAN Y PERON, JUAN DOMINGO, TTE. GENERAL",CALLE,3,-58.41047268,-34.60793518,AUTO,2/20/2021,2021,2,20,PEATON,PEATON,MASCULINO,36
2021-0019,1,"TRIUNVIRATO AV. Y LARRALDE, CRISOLOGO AV.",AVENIDA,12,-58.49659234,-34.56353635,OBJETO FIJO,2/21/2021,2021,2,21,CONDUCTOR,MOTO,MASCULINO,30
2021-0020,15,POTOSI Y GASCON,CALLE,5,-58.42462955,-34.60727189,CARGAS,2/21/2021,2021,2,21,PEATON,PEATON,FEMENINO,30
2021-0021,5,"YRIGOYEN, HIPOLITO Y  24 DE NOVIEMBRE",CALLE,3,-58.41168345,-34.61185625,OBJETO FIJO,2/26/2021,2021,2,26,CONDUCTOR,MOTO,MASCULINO,39
2021-0022,12,DEL LIBERTADOR AV. Y ROOSEVELT FRANKLIN D.,AVENIDA,13,-58.45157681,-34.55217303,AUTO,2/28/2021,2021,2,28,PASAJERO_ACOMPAÑANTE,PASAJEROS,MASCULINO,68
2021-0023,9,"AU BUENOS AIRES LA PLATA  KM 4,5",AUTOPISTA,4,-58.441664463445676,-34.61969973512046,CARGAS,3/1/2021,2021,3,1,CONDUCTOR,MOTO,MASCULINO,24
2021-0024,16,"PERON, EVA AV. y PIEDRA BUENA AV",AVENIDA,9,-58.49573651,-34.67006054,CARGAS,3/3/2021,2021,3,3,CICLISTA,BICICLETA,MASCULINO,5
2021-0025,3,"PAZ, GRAL. AV. y DELLEPIANE, LUIS, TTE. GRAL",GRAL PAZ,8,-58.48695354,-34.68795245,OTRO,3/11/2021,2021,3,11,CONDUCTOR,MOTO,MASCULINO,37
2021-0026,2,"AU FRONDIZI ALTURA QUINQUELA MARTIN, BENITO",AUTOPISTA,4,-58.37562539,-34.64449357,OBJETO FIJO,3/15/2021,2021,3,15,CONDUCTOR,MOTO,MASCULINO,36
2021-0027,15,"PAZ, GRAL. AV. y DONADO",GRAL PAZ,12,-58.49491054,-34.54795581,CARGAS,3/16/2021,2021,3,16,CONDUCTOR,MOTO,FEMENINO,19
2021-0028,17,"COREA AV. y TORRES Y TENORIO, PRES",AVENIDA,7,-58.44147621,-34.64357704,PASAJEROS,3/29/2021,2021,3,29,PEATON,PEATON,MASCULINO,30
2021-0029,18,"FALCON, RAMON L., CNEL. Y SAN PEDRITO AV.",AVENIDA,7,-58.46899119,-34.63215432,AUTO,3/31/2021,2021,3,31,CONDUCTOR,AUTO,MASCULINO,26
2021-0030,18,FINOCHIETTO ENRIQUE DR. 1623,CALLE,4,-58.38685612,-34.63455776,PASAJEROS,4/3/2021,2021,4,3,PEATON,PEATON,MASCULINO,36
2021-0031,10,9 DE JULIO AV. E INDEPENDENCIA AV.,AVENIDA,1,-58.38113667,-34.61765323,CARGAS,4/7/2021,2021,4,7,PEATON,PEATON,FEMENINO,68
2021-0032,19,"AU CANTILO Y GUIRALDES, INT.",AUTOPISTA,13,-58.44112678,-34.54538956,MOTO,4/10/2021,2021,4,10,PEATON,PEATON,MASCULINO,60
2021-0033,17,AU 25 DE MAYO ALTURA BAJADA BOEDO AV.,AUTOPISTA,5,-58.41595919,-34.62743346,OBJETO FIJO,4/14/2021,2021,4,14,CONDUCTOR,AUTO,MASCULINO,33
2021-0034,14,"ALCORTA, AMANCIO AV. y ZAVALETA",AVENIDA,4,-58.40184094,-34.64546845,CARGAS,4/19/2021,2021,4,19,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,26
2021-0035,9,"JANER, ANA MARIA Y LAFUENTE AV.",AVENIDA,8,-58.44642231,-34.65679806,CARGAS,5/3/2021,2021,5,3,CONDUCTOR,MOTO,MASCULINO,24
2021-0036,6,"PAZ, GRAL. AV. Y MOSCONI GENERAL AV.",GRAL PAZ,11,-58.52340614,-34.59798754,OBJETO FIJO,5/9/2021,2021,5,9,CONDUCTOR,MOTO,MASCULINO,36
2021-0037,7,"MONROE Y BALBIN, RICARDO, DR. AV.",AVENIDA,13,-58.46649069,-34.56219075,PASAJEROS,5/11/2021,2021,5,11,PEATON,PEATON,FEMENINO,58
2021-0038,11,"JUSTO, JUAN B. AV. Y SANTA FE AV.",AVENIDA,14,-58.42653328,-34.57816791,CARGAS,5/14/2021,2021,5,14,CONDUCTOR,MOTO,FEMENINO,44
2021-0039,12,"OLIDEN Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,9,-58.50407099,-34.65303372,AUTO,5/15/2021,2021,5,15,CICLISTA,BICICLETA,MASCULINO,86
2021-0040,5,"PAZ, GRAL. AV. Y DEL LIBERTADOR AV.",GRAL PAZ,13,-58.46743471,-34.53476874,AUTO,5/20/2021,2021,5,20,CONDUCTOR,MOTO,MASCULINO,27
2021-0041,8,DEL LIBERTADOR AV. Y CASARES AV.,AVENIDA,14,-58.40986646,-34.5772806,PASAJEROS,5/20/2021,2021,5,20,PEATON,PEATON,MASCULINO,75
2021-0042,5,RIVADAVIA AV. 10900,AVENIDA,9,-58.51739138,-34.63931792,PASAJEROS,5/21/2021,2021,5,21,PEATON,PEATON,MASCULINO,39
2021-0043,18,"ALBERDI, JUAN BAUTISTA AV. Y PILAR",AVENIDA,9,-58.50719962,-34.65556223,AUTO,5/22/2021,2021,5,22,PEATON,PEATON,MASCULINO,50
2021-0044,2,"PERON, EVA AV. Y ACOSTA, MARIANO",AVENIDA,9,-58.46712311,-34.64600222,OBJETO FIJO,5/25/2021,2021,5,25,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,21
2021-0045,17,AU FRONDIZI Y SUAREZ AV.,AUTOPISTA,4,-58.37709334,-34.64035082,MULTIPLE,5/26/2021,2021,5,26,CONDUCTOR,MOTO,MASCULINO,22
2021-0046,2,EL CANO AV. Y GUZMAN AV.,AVENIDA,15,-58.46033141,-34.58569883,OBJETO FIJO,5/31/2021,2021,5,31,PASAJERO_ACOMPAÑANTE,AUTO,MASCULINO,20
2021-0047,16,"VEDIA, AGUSTIN DE Y RABANAL, FRANCISCO, INTENDENTE AV.",AVENIDA,4,-58.42190745,-34.65633192,AUTO,6/2/2021,2021,6,2,CONDUCTOR,MOTO,MASCULINO,59
2021-0048,9,CAPDEVILLA Y CONGRESO AV.,AVENIDA,12,-58.49026573,-34.5698141,AUTO,6/3/2021,2021,6,3,CICLISTA,BICICLETA,MASCULINO,44
2021-0049,20,"FERNANDEZ DE LA CRUZ, F., GRAL. AV. 4000",AVENIDA,8,-58.45410344,-34.66902702,AUTO,6/3/2021,2021,6,3,CONDUCTOR,AUTO,MASCULINO,74
2021-0050,13,DEL LIBERTADOR AV. 5958,AVENIDA,13,-58.44751621,-34.55719892,PASAJEROS,6/10/2021,2021,6,10,CONDUCTOR,MOTO,MASCULINO,56
2021-0051,19,27 DE FEBRERO AV. Y EREZCANO AV.,AVENIDA,4,-58.42040352,-34.66005171,CARGAS,6/15/2021,2021,6,15,PEATON,PEATON,MASCULINO,73
2021-0052,5,"PAZ, GRAL. AV. 14723",GRAL PAZ,8,-58.49530249,-34.68010798,OBJETO FIJO,6/20/2021,2021,6,20,PASAJERO_ACOMPAÑANTE,MOTO,FEMENINO,19
2021-0053,12,CORRIENTES AV. 5783,AVENIDA,15,-58.44399875,-34.5947736,BICICLETA,6/20/2021,2021,6,20,PEATON,PEATON,MASCULINO,58
2021-0054,14,TABARE Y EREZCANO,CALLE,4,-58.42759813,-34.65463857,CARGAS,6/22/2021,2021,6,22,CONDUCTOR,MOTO,MASCULINO,41
2021-0055,12,CORRIENTES AV. Y PUEYRREDOR AV.,AVENIDA,3,-58.40547222,-34.60456293,CARGAS,6/29/2021,2021,6,29,PASAJERO_ACOMPAÑANTE,MOTO,MASCULINO,47
2021-0056,23,"CORRALES Y MORENO, PERITO AV.",AVENIDA,4,-58.42473018,-34.6500828,AUTO,7/9/2021,2021,7,9,CICLISTA,BICICLETA,MASCULINO,60
2021-0057,23,"AU ILLIA KM 3.2, ALTURA CABINAS DE PEAJE",AUTOPISTA,2,-58.39257023,-34.57563957,OBJETO FIJO,7/10/2021,2021,7,10,CONDUCTOR,AUTO,MASCULINO,46
2021-0058,0,AV. GRAL. PAZ Y VEDIA,GRAL PAZ,12,-58.48941042,-34.54596153,AUTO,7/21/2021,2021,7,21,PEATON,PEATON,MASCULINO,24
2021-0059,1,"GARAY, JUAN DE AV. 2269",AVENIDA,3,-58.3964074,-34.62783085,OBJETO FIJO,7/22/2021,2021,7,22,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,44
2021-0060,12,"SALGUERO, JERONIMO Y RIVADAVIA AV.",AVENIDA,5,-58.41971993,-34.6111224,PASAJEROS,7/22/2021,2021,7,22,PEATON,PEATON,FEMENINO,80
2021-0061,9,"MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.",AVENIDA,4,-58.40544588,-34.65012801,CARGAS,7/24/2021,2021,7,24,PEATON,PEATON,FEMENINO,55
2021-0062,7,LA PLATA AV. 2723,AVENIDA,4,-58.42003882,-34.64645957,CARGAS,7/27/2021,2021,7,27,CONDUCTOR,AUTO,MASCULINO,73
2021-0063,4,"ALBERDI, JUAN BAUTISTA AV. 2906",AVENIDA,7,-58.46851293,-34.63348678,AUTO,8/2/2021,2021,8,2,PASAJERO_ACOMPAÑANTE,AUTO,FEMENINO,31
2021-0064,20,"PAZ, GRAL. AV. Y TONELERO",GRAL PAZ,9,-58.52931141,-34.65422917,CARGAS,8/2/2021,2021,8,2,PEATON,PEATON,MASCULINO,37
2021-0065,8,Av. SAN JUAN Y AV. LA PLATA,AVENIDA,6,-58.42675754,-34.6269973,PASAJEROS,8/6/2021,2021,8,6,PEATON,PEATON,FEMENINO,63
2021-0066,20,Av. LOPE DE VEGA Y AV. GRAL. PAZ,AVENIDA,11,-58.52933723,-34.61098186,PASAJEROS,8/6/2021,2021,8,6,PEATON,PEATON,MASCULINO,59
2021-0067,9,"AU FRONDIZI KM 2,9 (ALTURA BRASIL)",AUTOPISTA,1,-58.37910943,-34.62764718,OBJETO FIJO,8/8/2021,2021,8,8,CONDUCTOR,MOTO,MASCULINO,27
2021-0068,6,"BEIRO, FRANCISCO AV. 5071",AVENIDA,11,-58.52161176,-34.61164474,OBJETO FIJO,8/15/2021,2021,8,15,CONDUCTOR,MOTO,MASCULINO,39
2021-0069,17,AV. SANTA FE 3428,AVENIDA,14,-58.41354692,-34.5869768,AUTO,8/20/2021,2021,8,20,PEATON,PEATON,MASCULINO,17
2021-0070,8,"CHILAVERT, MARTINIANO, CORONEL Y VARELA AV.",AVENIDA,8,-58.43960781,-34.65470804,CARGAS,8/28/2021,2021,8,28,CONDUCTOR,MOTO,MASCULINO,31
2021-0071,16,SAN LUIS 2730,CALLE,3,-58.4045461,-34.60003693,MOTO,8/31/2021,2021,8,31,PEATON,PEATON,MASCULINO,88
2021-0072,19,CALLAO AV. Y PARAGUAY,AVENIDA,2,-58.39303911,-34.59871111,AUTO,9/1/2021,2021,9,1,PEATON,PEATON,FEMENINO,57
2021-0073,12,"DEL LIBERTADOR AV. Y AGOTE, LUIS DR.",AVENIDA,2,-58.39391034,-34.58405348,AUTO,9/18/2021,2021,9,18,CICLISTA,BICICLETA,FEMENINO,76
2021-0074,15,"PAZ, GRAL. AV. Y BALBIN, RICARDO, DR. AV.",GRAL PAZ,12,-58.5007381,-34.5497951,MULTIPLE,9/20/2021,2021,9,20,CONDUCTOR,MOTO,MASCULINO,55
2021-0075,14,SALTA Y BRASIL,CALLE,1,-58.38281301,-34.62786038,CARGAS,9/21/2021,2021,9,21,PEATON,PEATON,MASCULINO,65
2021-0076,6,"MORENO, PERITO AV. 2152",AVENIDA,7,-58.43980799,-34.65094083,OBJETO FIJO,10/16/2021,2021,10,16,CONDUCTOR,MOTO,MASCULINO,31
2021-0077,7,DIRECTORIO AV. 1169,AVENIDA,6,-58.44402387,-34.62933109,CARGAS,10/18/2021,2021,10,18,CONDUCTOR,MOTO,FEMENINO,31
2021-0078,6,INDEPENDENCIA AV. Y LA PLATA AV.,AVENIDA,6,-58.42779702,-34.62207347,PASAJEROS,10/23/2021,2021,10,23,CONDUCTOR,MOTO,MASCULINO,22
2021-0079,3,TUCUMAN 3112,CALLE,3,-58.40944147,-34.60097942,AUTO,10/25/2021,2021,10,25,PEATON,PEATON,MASCULINO,30
2021-0080,16,ARENALES Y 9 DE JULIO AV.,AVENIDA,1,-58.38277479,-34.5943016,AUTO,10/28/2021,2021,10,28,CONDUCTOR,MOTO,MASCULINO,32
2021-0081,13,AU FRONDIZI SUBIDA BRANDSEN,AUTOPISTA,4,-58.37627355,-34.63800916,CARGAS,11/2/2021,2021,11,2,CONDUCTOR,MOTO,MASCULINO,26
2021-0082,4,AU 25 DE MAYO KM7 (ALTURA PASCO),AUTOPISTA,3,-58.39591856,-34.62453459,AUTO,11/6/2021,2021,11,6,CONDUCTOR,MOTO,MASCULINO,38
2021-0083,0,CABILDO AV. Y OLAZABAL,AVENIDA,13,-58.45829717,-34.56015762,AUTO,11/9/2021,2021,11,9,CONDUCTOR,MOTO,MASCULINO,30
2021-0084,3,TAPALQUE Y BRUIX AV.,AVENIDA,9,-58.49142611,-34.64584795,OBJETO FIJO,11/11/2021,2021,11,11,CONDUCTOR,AUTO,MASCULINO,32
2021-0085,18,"PAZ, GRAL. AV. Y EZEIZA",GRAL PAZ,12,-58.51271409,-34.57786555,OBJETO FIJO,11/20/2021,2021,11,20,CONDUCTOR,MOTO,MASCULINO,49
2021-0086,10,RIVADAVIA AV. Y PUAN,AVENIDA,6,-58.44864864,-34.62352826,PASAJEROS,11/25/2021,2021,11,25,PEATON,PEATON,MASCULINO,75
2021-0087,11,ESMERALDA 1359,CALLE,1,-58.37795815,-34.59167894,BICICLETA,11/27/2021,2021,11,27,PEATON,PEATON,FEMENINO,73
2021-0088,15,AV. MOROE Y 3 DE FEBRERO,CALLE,13,-58.45531707,-34.55555257,AUTO,12/1/2021,2021,12,1,CONDUCTOR,MOTO,MASCULINO,45
2021-0089,1,AV. GAONA 3655,AVENIDA,11,-58.47633683,-34.62140594,AUTO,12/2/2021,2021,12,2,CONDUCTOR,MOTO,MASCULINO,41
